,id,title,context,question,answers
248,570652ab75f01819005e7b4a,Black_people,"In early 1991, non-Arabs of the Zaghawa tribe of Sudan attested that they were victims of an intensifying Arab apartheid campaign, segregating Arabs and non-Arabs (specifically people of sub-Saharan African descent). Sudanese Arabs, who controlled the government, were widely referred to as practicing apartheid against Sudan's non-Arab citizens. The government was accused of ""deftly manipulat(ing) Arab solidarity"" to carry out policies of apartheid and ethnic cleansing.",What was the government being accused of?,"{'text': ['deftly manipulat(ing) Arab solidarity"" to carry out policies of apartheid and ethnic cleansing.'], 'answer_start': [378]}"
249,56be8bab3aeaaa14008c90a0,Beyoncé,"At age eight, Beyoncé and childhood friend Kelly Rowland met LaTavia Roberson while in an audition for an all-girl entertainment group. They were placed into a group with three other girls as Girl's Tyme, and rapped and danced on the talent show circuit in Houston. After seeing the group, R&B producer Arne Frager brought them to his Northern California studio and placed them in Star Search, the largest talent show on national TV at the time. Girl's Tyme failed to win, and Beyoncé later said the song they performed was not good. In 1995 Beyoncé's father resigned from his job to manage the group. The move reduced Beyoncé's family's income by half, and her parents were forced to move into separated apartments. Mathew cut the original line-up to four and the group continued performing as an opening act for other established R&B girl groups. The girls auditioned before record labels and were finally signed to Elektra Records, moving to Atlanta Records briefly to work on their first recording, only to be cut by the company. This put further strain on the family, and Beyoncé's parents separated. On October 5, 1995, Dwayne Wiggins's Grass Roots Entertainment signed the group. In 1996, the girls began recording their debut album under an agreement with Sony Music, the Knowles family reunited, and shortly after, the group got a contract with Columbia Records.","In 1995, who decided to manage the girls singing group?","{'text': [""Beyoncé's father""], 'answer_start': [542]}"
250,56ce75d4aab44d1400b887bd,IPod,"Though the iPod was released in 2001, its price and Mac-only compatibility caused sales to be relatively slow until 2004. The iPod line came from Apple's ""digital hub"" category, when the company began creating software for the growing market of personal digital devices. Digital cameras, camcorders and organizers had well-established mainstream markets, but the company found existing digital music players ""big and clunky or small and useless"" with user interfaces that were ""unbelievably awful,"" so Apple decided to develop its own. As ordered by CEO Steve Jobs, Apple's hardware engineering chief Jon Rubinstein assembled a team of engineers to design the iPod line, including hardware engineers Tony Fadell and Michael Dhuey, and design engineer Sir Jonathan Ive. Rubinstein had already discovered the Toshiba disk drive when meeting with an Apple supplier in Japan, and purchased the rights to it for Apple, and had also already worked out how the screen, battery, and other key elements would work. The aesthetic was inspired by the 1958 Braun T3 transistor radio designed by Dieter Rams, while the wheel based user interface was prompted by Bang & Olufsen's BeoCom 6000 telephone. The product (""the Walkman of the twenty-first century"" ) was developed in less than one year and unveiled on October 23, 2001. Jobs announced it as a Mac-compatible product with a 5 GB hard drive that put ""1,000 songs in your pocket.""",in what year was the original iPod released?,"{'text': ['2001'], 'answer_start': [32]}"
251,572a20041d046914007797b6,Neolithic,"Domestication of sheep and goats reached Egypt from the Near East possibly as early as 6,000 BC. Graeme Barker states ""The first indisputable evidence for domestic plants and animals in the Nile valley is not until the early fifth millennium bc in northern Egypt and a thousand years later further south, in both cases as part of strategies that still relied heavily on fishing, hunting, and the gathering of wild plants"" and suggests that these subsistence changes were not due to farmers migrating from the Near East but was an indigenous development, with cereals either indigenous or obtained through exchange. Other scholars argue that the primary stimulus for agriculture and domesticated animals (as well as mud-brick architecture and other Neolithic cultural features) in Egypt was from the Middle East.",How did Egyptians gather food before raising livestock?,"{'text': ['fishing, hunting, and the gathering of wild plants'], 'answer_start': [370]}"
252,5ad3d467604f3c001a3ff2ab,Yale_University,"In 1909–10, football faced a crisis resulting from the failure of the previous reforms of 1905–06 to solve the problem of serious injuries. There was a mood of alarm and mistrust, and, while the crisis was developing, the presidents of Harvard, Yale, and Princeton developed a project to reform the sport and forestall possible radical changes forced by government upon the sport. President Arthur Hadley of Yale, A. Lawrence Lowell of Harvard, and Woodrow Wilson of Princeton worked to develop moderate changes to reduce injuries. Their attempts, however, were reduced by rebellion against the rules committee and formation of the Intercollegiate Athletic Association. The big three had tried to operate independently of the majority, but changes did reduce injuries.",Who represented Princeton before the rule changing discussions?,"{'text': [], 'answer_start': []}"
253,56daf4e0e7c41114004b4b9b,2008_Summer_Olympics_torch_relay,"In many cities along the North American and European route, the torch relay was protested by advocates of Tibetan independence, animal rights, and legal online gambling, and people protesting against China's human rights record, resulting in confrontations at a few of the relay locations. These protests, which ranged from hundreds of people in San Francisco, to effectively none in Pyongyang, forced the path of the torch relay to be changed or shortened on a number of occasions. The torch was extinguished by Chinese security officials several times during the Paris leg for security reasons, and once in protest in Paris.",What were some groups doing along the torch route that was not supportive of the Olympics?,"{'text': ['protesting'], 'answer_start': [181]}"
254,5730eef6a5e9cc1400cdbb09,Russian_language,"In the Southern Russian dialects, instances of unstressed /e/ and /a/ following palatalized consonants and preceding a stressed syllable are not reduced to [ɪ] (as occurs in the Moscow dialect), being instead pronounced [a] in such positions (e.g. несли is pronounced [nʲaˈslʲi], not [nʲɪsˈlʲi]) – this is called yakanye/яканье. Consonants include a fricative /ɣ/, a semivowel /w~u̯/ and /x~xv~xw/, whereas the Standard and Northern dialects have the consonants /ɡ/, /v/, and final /l/ and /f/, respectively. The morphology features a palatalized final /tʲ/ in 3rd person forms of verbs (this is unpalatalized in the Standard and Northern dialects). Some of these features such as akanye/yakanye, a debuccalized or lenited /ɡ/, a semivowel /w~u̯/ and palatalized final /tʲ/ in 3rd person forms of verbs are also present in modern Belarusian and some dialects of Ukrainian (Eastern Polesian), indicating a linguistic continuum.",What does Southern Russian have a linguistic continuum with?,"{'text': ['modern Belarusian and some dialects of Ukrainian (Eastern Polesian)'], 'answer_start': [823]}"
255,570a79de4103511400d59758,Emotion,"Subsequent to these developments, Randall Collins (2004) formulated his interaction ritual theory by drawing on Durkheim's work on totemic rituals that was extended by Goffman (1964/2013; 1967) into everyday focused encounters. Based on interaction ritual theory, we experience different levels or intensities of emotional energy during face-to-face interactions. Emotional energy is considered to be a feeling of confidence to take action and a boldness that one experiences when they are charged up from the collective effervescence generated during group gatherings that reach high levels of intensity.","In addition to Durkheim, whose work influenced the development of interaction ritual theory?","{'text': ['Goffman'], 'answer_start': [168]}"
256,5acd8e2b07355d001abf4704,British_Isles,"Many larger animals, such as wolf, bear and the European elk are today extinct. However, some species such as red deer are protected. Other small mammals, such as rabbits, foxes, badgers, hares, hedgehogs, and stoats, are very common and the European beaver has been reintroduced in parts of Scotland. Wild boar have also been reintroduced to parts of southern England, following escapes from boar farms and illegal releases. Many rivers contain otters and seals are common on coasts. Over 200 species of bird reside permanently and another 200 migrate. Common types are the common chaffinch, common blackbird, house sparrow and common starling; all small birds. Large birds are declining in number, except for those kept for game such as pheasant, partridge, and red grouse. Fish are abundant in the rivers and lakes, in particular salmon, trout, perch and pike. Sea fish include dogfish, cod, sole, pollock and bass, as well as mussels, crab and oysters along the coast. There are more than 21,000 species of insects.",Where are seals and otters uncommon?,"{'text': [], 'answer_start': []}"
257,5ad39448604f3c001a3fe70a,Federal_Bureau_of_Investigation,"The FBI is organized into functional branches and the Office of the Director, which contains most administrative offices. An executive assistant director manages each branch. Each branch is then divided into offices and divisions, each headed by an assistant director. The various divisions are further divided into sub-branches, led by deputy assistant directors. Within these sub-branches there are various sections headed by section chiefs. Section chiefs are ranked analogous to special agents in charge.",Who manages each CIA branch?,"{'text': [], 'answer_start': []}"
258,56e098707aa994140058e606,Russian_Soviet_Federative_Socialist_Republic,"The Russian Soviet Federative Socialist Republic (Russian SFSR or RSFSR; Russian: Российская Советская Федеративная Социалистическая Республика, tr. Rossiyskaya Sovetskaya Federativnaya Sotsialisticheskaya Respublika  listen (help·info)) commonly referred to as Soviet Russia or simply as Russia, was a sovereign state in 1917–22, the largest, most populous, and most economically developed republic of the Soviet Union in 1922–91 and a sovereign part of the Soviet Union with its own legislation in 1990–91. The Republic comprised sixteen autonomous republics, five autonomous oblasts, ten autonomous okrugs, six krais, and forty oblasts. Russians formed the largest ethnic group. To the west it bordered Finland, Norway and Poland; and to the south, China, Mongolia and North Korea whilst bordering the Arctic Ocean to the north, the Pacific Ocean to the east and the Black sea and Caspian Sea to the south. Within the USSR, it bordered the Baltic republics (Lithuania, Latvia and Estonia), the Byelorussian SSR and the Ukrainian SSR to the west. To the south it bordered the Georgian, Azerbaijan and Kazakh SSRs.",How many autonomous republics make up the RSFSR?,"{'text': ['sixteen'], 'answer_start': [532]}"
259,5727e6212ca10214002d9908,Gramophone_record,"Vinyl records can be warped by heat, improper storage, exposure to sunlight, or manufacturing defects such as excessively tight plastic shrinkwrap on the album cover. A small degree of warp was common, and allowing for it was part of the art of turntable and tonearm design. ""wow"" (once-per-revolution pitch variation) could result from warp, or from a spindle hole that was not precisely centered. Standard practice for LPs was to place the LP in a paper or plastic inner cover. This, if placed within the outer cardboard cover so that the opening was entirely within the outer cover, was said to reduce ingress of dust onto the record surface. Singles, with rare exceptions, had simple paper covers with no inner cover.",What method was used to protect a vinyl record?,"{'text': ['place the LP in a paper or plastic inner cover'], 'answer_start': [432]}"
260,5709a3e9ed30961900e843aa,Race_and_ethnicity_in_the_United_States_Census,"President Franklin D. Roosevelt promoted a ""good neighbor"" policy that sought better relations with Mexico. In 1935 a federal judge ruled that three Mexican immigrants were ineligible for citizenship because they were not white, as required by federal law. Mexico protested, and Roosevelt decided to circumvent the decision and make sure the federal government treated Hispanics as white. The State Department, the Census Bureau, the Labor Department, and other government agencies therefore made sure to uniformly classify people of Mexican descent as white. This policy encouraged the League of United Latin American Citizens in its quest to minimize discrimination by asserting their whiteness.",What US President wanted to treat Hispanic people as white by the federal government?,"{'text': ['Roosevelt'], 'answer_start': [279]}"
261,570dfbd20b85d914000d7c5a,Antarctica,"Meteorites from Antarctica are an important area of study of material formed early in the solar system; most are thought to come from asteroids, but some may have originated on larger planets. The first meteorite was found in 1912, and named the Adelie Land meteorite. In 1969, a Japanese expedition discovered nine meteorites. Most of these meteorites have fallen onto the ice sheet in the last million years. Motion of the ice sheet tends to concentrate the meteorites at blocking locations such as mountain ranges, with wind erosion bringing them to the surface after centuries beneath accumulated snowfall. Compared with meteorites collected in more temperate regions on Earth, the Antarctic meteorites are well-preserved.",What expedition found nine meteorites in 1969?,"{'text': ['Japanese'], 'answer_start': [280]}"
262,5726c641708984140094d123,Crimean_War,"The immediate chain of events leading to France and the United Kingdom declaring war on Russia on 27 and 28 March 1854 came from the ambition of the French emperor Napoleon III to restore the grandeur of France. He wanted Catholic support that would come his way if he attacked Eastern Orthodoxy, as sponsored by Russia.:103 The Marquis Charles de La Valette was a zealous Catholic and a leading member of the ""clerical party,"" which demanded French protection of the Roman Catholic rights to the holy places in Palestine. In May 1851, Napoleon appointed La Valette as his ambassador to the Porte (the Ottoman Empire).:7–9 The appointment was made with the intent of forcing the Ottomans to recognise France as the ""sovereign authority"" over the Christian population.:19 Russia disputed this attempted change in authority. Pointing to two more treaties, one in 1757 and the 1774 Treaty of Küçük Kaynarca, the Ottomans reversed their earlier decision, renouncing the French treaty and insisting that Russia was the protector of the Orthodox Christians in the Ottoman Empire.",Who demanded protection for Roman Catholic rights in sacred places in Palestine?,"{'text': ['Charles de La Valette'], 'answer_start': [337]}"
263,5706300775f01819005e7a60,MP3,"An MP3 file is made up of MP3 frames, which consist of a header and a data block. This sequence of frames is called an elementary stream. Due to the ""byte reservoir"", frames are not independent items and cannot usually be extracted on arbitrary frame boundaries. The MP3 Data blocks contain the (compressed) audio information in terms of frequencies and amplitudes. The diagram shows that the MP3 Header consists of a sync word, which is used to identify the beginning of a valid frame. This is followed by a bit indicating that this is the MPEG standard and two bits that indicate that layer 3 is used; hence MPEG-1 Audio Layer 3 or MP3. After this, the values will differ, depending on the MP3 file. ISO/IEC 11172-3 defines the range of values for each section of the header along with the specification of the header. Most MP3 files today contain ID3 metadata, which precedes or follows the MP3 frames, as noted in the diagram.",A header and data block together make up what?,"{'text': ['MP3 frames'], 'answer_start': [26]}"
264,5acd438207355d001abf3b1b,Energy,"For example, consider electron–positron annihilation, in which the rest mass of individual particles is destroyed, but the inertia equivalent of the system of the two particles (its invariant mass) remains (since all energy is associated with mass), and this inertia and invariant mass is carried off by photons which individually are massless, but as a system retain their mass. This is a reversible process – the inverse process is called pair creation – in which the rest mass of particles is created from energy of two (or more) annihilating photons. In this system the matter (electrons and positrons) is destroyed and changed to non-matter energy (the photons). However, the total system mass and energy do not change during this interaction.",what is created and changed to non-matter energy?,"{'text': [], 'answer_start': []}"
265,5706983475f01819005e7c22,New_Delhi,"New Delhi has a population of 249,998. Hindi and Punjabi are the most widely spoken languages in New Delhi and the lingua franca of the city. English is primarily used as the formal language by business and government institutes. New Delhi has a literacy rate of 89.38% according to 2011 census, which is highest in Delhi.",What is the population of New Delhi?,"{'text': ['249,998'], 'answer_start': [30]}"
266,5a81fab831013a001a335039,Group_(mathematics),"Mathematicians often strive for a complete classification (or list) of a mathematical notion. In the context of finite groups, this aim leads to difficult mathematics. According to Lagrange's theorem, finite groups of order p, a prime number, are necessarily cyclic (abelian) groups Zp. Groups of order p2 can also be shown to be abelian, a statement which does not generalize to order p3, as the non-abelian group D4 of order 8 = 23 above shows. Computer algebra systems can be used to list small groups, but there is no classification of all finite groups.q[›] An intermediate step is the classification of finite simple groups.r[›] A nontrivial group is called simple if its only normal subgroups are the trivial group and the group itself.s[›] The Jordan–Hölder theorem exhibits finite simple groups as the building blocks for all finite groups. Listing all finite simple groups was a major achievement in contemporary group theory. 1998 Fields Medal winner Richard Borcherds succeeded in proving the monstrous moonshine conjectures, a surprising and deep relation between the largest finite simple sporadic group—the ""monster group""—and certain modular functions, a piece of classical complex analysis, and string theory, a theory supposed to unify the description of many physical phenomena.",When was the Jordan-Holder theorem published?,"{'text': [], 'answer_start': []}"
267,573402084776f419006616bd,"Punjab,_Pakistan","Despite the lack of a coastline, Punjab is the most industrialised province of Pakistan; its manufacturing industries produce textiles, sports goods, heavy machinery, electrical appliances, surgical instruments, vehicles, auto parts, metals, sugar mill plants, aircraft, cement, agricultural machinery, bicycles and rickshaws, floor coverings, and processed foods. In 2003, the province manufactured 90% of the paper and paper boards, 71% of the fertilizers, 69% of the sugar and 40% of the cement of Pakistan.",How much of Pakistan's sugar does Punjab manufacture?,"{'text': ['69%'], 'answer_start': [459]}"
268,5ad41292604f3c001a40024b,Affirmative_action_in_the_United_States,"This eventually led to LBJ's Civil Rights Act, which came shortly after President Kennedy's assassination. This document was more holistic than any President Kennedy had offered, and therefore more controversial. It aimed not only to integrate public facilities, but also private businesses that sold to the public, such as motels, restaurants, theaters, and gas stations. Public schools, hospitals, libraries, parks, among other things, were included in the bill as well. It also worked with JFK's executive order 11114 by prohibiting discrimination in the awarding of federal contracts and holding the authority of the government to deny contracts to businesses who discriminate. Maybe most significant of all, Title VII of the Civil Rights Act aimed to end discrimination in all firms with 25 or more employees. Another provision established the Equal Employment Opportunity Commission as the agency charged with ending discrimination in the nation's workplace.:74",Which other Executive Order did the Civil Right's Act not work closely with?,"{'text': [], 'answer_start': []}"
269,56df92d24a1a83140091eb5a,Hunter-gatherer,"Hunter-gatherers tend to have an egalitarian social ethos, although settled hunter-gatherers (for example, those inhabiting the Northwest Coast of North America) are an exception to this rule. Nearly all African hunter-gatherers are egalitarian, with women roughly as influential and powerful as men.", Where do people who are an exception to egalitarianism live?,"{'text': ['Northwest Coast of North America'], 'answer_start': [128]}"
270,57298de23f37b31900478489,Serbo-Croatian,"In the mid-19th century, Serbian (led by self-taught writer and folklorist Vuk Stefanović Karadžić) and most Croatian writers and linguists (represented by the Illyrian movement and led by Ljudevit Gaj and Đuro Daničić), proposed the use of the most widespread dialect, Shtokavian, as the base for their common standard language. Karadžić standardised the Serbian Cyrillic alphabet, and Gaj and Daničić standardized the Croatian Latin alphabet, on the basis of vernacular speech phonemes and the principle of phonological spelling. In 1850 Serbian and Croatian writers and linguists signed the Vienna Literary Agreement, declaring their intention to create a unified standard. Thus a complex bi-variant language appeared, which the Serbs officially called ""Serbo-Croatian"" or ""Serbian or Croatian"" and the Croats ""Croato-Serbian"", or ""Croatian or Serbian"". Yet, in practice, the variants of the conceived common literary language served as different literary variants, chiefly differing in lexical inventory and stylistic devices. The common phrase describing this situation was that Serbo-Croatian or ""Croatian or Serbian"" was a single language. During the Austro-Hungarian occupation of Bosnia and Herzegovina, the language of all three nations was called ""Bosnian"" until the death of administrator von Kállay in 1907, at which point the name was changed to ""Serbo-Croatian"".",What 1850 document formally declared the intent to create a unified standard?,"{'text': ['Vienna Literary Agreement'], 'answer_start': [594]}"
271,5acee37032bba1001ae4b89b,Neptune,"Neptune's more varied weather when compared to Uranus is due in part to its higher internal heating. Although Neptune lies over 50% further from the Sun than Uranus, and receives only 40% its amount of sunlight, the two planets' surface temperatures are roughly equal. The upper regions of Neptune's troposphere reach a low temperature of 51.8 K (−221.3 °C). At a depth where the atmospheric pressure equals 1 bar (100 kPa), the temperature is 72.00 K (−201.15 °C). Deeper inside the layers of gas, the temperature rises steadily. As with Uranus, the source of this heating is unknown, but the discrepancy is larger: Uranus only radiates 1.1 times as much energy as it receives from the Sun; whereas Neptune radiates about 2.61 times as much energy as it receives from the Sun. Neptune is the farthest planet from the Sun, yet its internal energy is sufficient to drive the fastest planetary winds seen in the Solar System. Depending on the thermal properties of its interior, the heat left over from Neptune's formation may be sufficient to explain its current heat flow, though it is more difficult to simultaneously explain Uranus's lack of internal heat while preserving the apparent similarity between the two planets.",Why might Uranus have more varied weather than Jupiter?,"{'text': [], 'answer_start': []}"
272,5a42a2bd4a4859001aac7265,Super_Nintendo_Entertainment_System,"Designed by Masayuki Uemura, the designer of the original Famicom, the Super Famicom was released in Japan on Wednesday, November 21, 1990 for ¥25,000 (US$210). It was an instant success; Nintendo's initial shipment of 300,000 units sold out within hours, and the resulting social disturbance led the Japanese government to ask video game manufacturers to schedule future console releases on weekends. The system's release also gained the attention of the Yakuza, leading to a decision to ship the devices at night to avoid robbery.",What event happened after the Yakuza noticed the sale of the original Famicom?,"{'text': [], 'answer_start': []}"
273,57290635af94a219006a9f87,Race_(human_categorization),"Population geneticists have debated whether the concept of population can provide a basis for a new conception of race. In order to do this, a working definition of population must be found. Surprisingly, there is no generally accepted concept of population that biologists use. Although the concept of population is central to ecology, evolutionary biology and conservation biology, most definitions of population rely on qualitative descriptions such as ""a group of organisms of the same species occupying a particular space at a particular time"" Waples and Gaggiotti identify two broad types of definitions for populations; those that fall into an ecological paradigm, and those that fall into an evolutionary paradigm. Examples of such definitions are:",What do most definitions of population rely on?,"{'text': ['qualitative descriptions'], 'answer_start': [423]}"
274,5a62c07df8d794001af1c20a,Liberia,"Liberia has the highest ratio of foreign direct investment to GDP in the world, with US$16 billion in investment since 2006. Following the inauguration of the Sirleaf administration in 2006, Liberia signed several multibillion-dollar concession agreements in the iron ore and palm oil industries with numerous multinational corporations, including BHP Billiton, ArcelorMittal, and Sime Darby. Especially palm oil companies like Sime Darby (Malaysia) and Golden Veroleum (USA) are being accused by critics of the destruction of livelihoods and the displacement of local communities, enabled through government concessions. The Firestone Tire and Rubber Company has operated the world's largest rubber plantation in Liberia since 1926.",Liberia has the lowest ratio of what?,"{'text': [], 'answer_start': []}"
275,56e10514e3433e1400422ad8,BeiDou_Navigation_Satellite_System,"In September 2003, China intended to join the European Galileo positioning system project and was to invest €230 million (USD296 million, GBP160 million) in Galileo over the next few years. At the time, it was believed that China's ""BeiDou"" navigation system would then only be used by its armed forces. In October 2004, China officially joined the Galileo project by signing the Agreement on the Cooperation in the Galileo Program between the ""Galileo Joint Undertaking"" (GJU) and the ""National Remote Sensing Centre of China"" (NRSCC). Based on the Sino-European Cooperation Agreement on Galileo program, China Galileo Industries (CGI), the prime contractor of the China’s involvement in Galileo programs, was founded in December 2004. By April 2006, eleven cooperation projects within the Galileo framework had been signed between China and EU. However, the Hong Kong-based South China Morning Post reported in January 2008 that China was unsatisfied with its role in the Galileo project and was to compete with Galileo in the Asian market.",Who said in 2008 that China was unsatisfied with its involvement in the Galileo project?,"{'text': ['the Hong Kong-based South China Morning Post'], 'answer_start': [856]}"
276,56d004e5234ae51400d9c266,New_York_City,"New York City is home to the headquarters of the National Football League, Major League Baseball, the National Basketball Association, the National Hockey League, and Major League Soccer. The New York metropolitan area hosts the most sports teams in these five professional leagues. Participation in professional sports in the city predates all professional leagues, and the city has been continuously hosting professional sports since the birth of the Brooklyn Dodgers in 1882. The city has played host to over forty major professional teams in the five sports and their respective competing leagues, both current and historic. Four of the ten most expensive stadiums ever built worldwide (MetLife Stadium, the new Yankee Stadium, Madison Square Garden, and Citi Field) are located in the New York metropolitan area. Madison Square Garden, its predecessor, as well as the original Yankee Stadium and Ebbets Field, are some of the most famous sporting venues in the world, the latter two having been commemorated on U.S. postage stamps.",The Brooklyn Dodgers were created in what year?,"{'text': ['1882'], 'answer_start': [473]}"
277,572914a26aef051400154a41,Software_testing,"It is commonly believed that the earlier a defect is found, the cheaper it is to fix it. The following table shows the cost of fixing the defect depending on the stage it was found. For example, if a problem in the requirements is found only post-release, then it would cost 10–100 times more to fix than if it had already been found by the requirements review. With the advent of modern continuous deployment practices and cloud-based services, the cost of re-deployment and maintenance may lessen over time.",Ho many more times would the cost be if the problem is found after the software's release?,"{'text': ['10–100 times more'], 'answer_start': [275]}"
278,573359544776f41900660871,Financial_crisis_of_2007%E2%80%9308,"Economist Mark Zandi testified to the Financial Crisis Inquiry Commission in January 2010: ""The securitization markets also remain impaired, as investors anticipate more loan losses. Investors are also uncertain about coming legal and accounting rule changes and regulatory reforms. Private bond issuance of residential and commercial mortgage-backed securities, asset-backed securities, and CDOs peaked in 2006 at close to $2 trillion...In 2009, private issuance was less than $150 billion, and almost all of it was asset-backed issuance supported by the Federal Reserve's TALF program to aid credit card, auto and small-business lenders. Issuance of residential and commercial mortgage-backed securities and CDOs remains dormant.""","In January 2010, what markets did Mark Zandi testify about that remain impaired and investors anticipate more loan losses?","{'text': ['securitization markets'], 'answer_start': [96]}"
279,5acfd2c577cf76001a6861de,Cubism,"Cubism was relevant to an architecture seeking a style that needed not refer to the past. Thus, what had become a revolution in both painting and sculpture was applied as part of ""a profound reorientation towards a changed world"". The Cubo-Futurist ideas of Filippo Tommaso Marinetti influenced attitudes in avant-garde architecture. The influential De Stijl movement embraced the aesthetic principles of Neo-plasticism developed by Piet Mondrian under the influence of Cubism in Paris. De Stijl was also linked by Gino Severini to Cubist theory through the writings of Albert Gleizes. However, the linking of basic geometric forms with inherent beauty and ease of industrial application—which had been prefigured by Marcel Duchamp from 1914—was left to the founders of Purism, Amédée Ozenfant and Charles-Édouard Jeanneret (better known as Le Corbusier,) who exhibited paintings together in Paris and published Après le cubisme in 1918. Le Corbusier's ambition had been to translate the properties of his own style of Cubism to architecture. Between 1918 and 1922, Le Corbusier concentrated his efforts on Purist theory and painting. In 1922, Le Corbusier and his cousin Jeanneret opened a studio in Paris at 35 rue de Sèvres. His theoretical studies soon advanced into many different architectural projects.",What happened in 1912?,"{'text': [], 'answer_start': []}"
280,5ad25727d7d075001a428d8a,Dominican_Order,"The spirituality evidenced throughout all of the branches of the order reflects the spirit and intentions of its founder, though some of the elements of what later developed might have surprised the Castilian friar. Fundamentally, Dominic was ""... a man of prayer who utilized the full resources of the learning available to him to preach, to teach, and even materially to assist those searching for the truth found in the gospel of Christ. It is that spirit which [Dominic] bequeathed to his followers"".",What did Dominic not fully utilize?,"{'text': [], 'answer_start': []}"
281,570a71dd6d058f1900182e73,Emotion,"In the 1990s, sociologists focused on different aspects of specific emotions and how these emotions were socially relevant. For Cooley (1992), pride and shame were the most important emotions that drive people to take various social actions. During every encounter, he proposed that we monitor ourselves through the ""looking glass"" that the gestures and reactions of others provide. Depending on these reactions, we either experience pride or shame and this results in particular paths of action. Retzinger (1991) conducted studies of married couples who experienced cycles of rage and shame. Drawing predominantly on Goffman and Cooley's work, Scheff (1990) developed a micro sociological theory of the social bond. The formation or disruption of social bonds is dependent on the emotions that people experience during interactions.",Who developed the social bond theory?,"{'text': ['Scheff'], 'answer_start': [645]}"
282,5a7b480a21c2de001afe9e4b,Economy_of_Greece,"According to Der Spiegel, credits given to European governments were disguised as ""swaps"" and consequently did not get registered as debt because Eurostat at the time ignored statistics involving financial derivatives. A German derivatives dealer had commented to Der Spiegel that ""The Maastricht rules can be circumvented quite legally through swaps,"" and ""In previous years, Italy used a similar trick to mask its true debt with the help of a different US bank."" These conditions had enabled Greek as well as many other European governments to spend beyond their means, while meeting the deficit targets of the European Union and the monetary union guidelines. In May 2010, the Greek government deficit was again revised and estimated to be 13.6% which was the second highest in the world relative to GDP with Iceland in first place at 15.7% and Great Britain third with 12.6%. Public debt was forecast, according to some estimates, to hit 120% of GDP during 2010.",What was left unchanged in May of 2010?,"{'text': [], 'answer_start': []}"
283,56e82e1900c9c71400d775ff,Dialect,"Modern standard Italian itself is heavily based on the Latin-derived Florentine Tuscan language. The Tuscan-based language that would eventually become modern standard Italian had been used in poetry and literature since at least the 12th century, and it first became widely known in Italy through the works of authors such as Dante Alighieri, Giovanni Boccaccio, Niccolò Machiavelli, and Petrarch. Dante's Florentine-Tuscan literary Italian thus became the language of the literate and upper class in Italy, and it spread throughout the peninsula as the lingua franca among the Italian educated class as well as Italian traveling merchants. The economic prowess and cultural and artistic importance of Tuscany in the Late Middle Ages and the Renaissance further encouraged the diffusion of the Florentine-Tuscan Italian throughout Italy and among the educated and powerful, though local and regional languages remained the main languages of the common people.",During what century did Florentine Tuscan begin to be used in poetry?,"{'text': ['12th'], 'answer_start': [234]}"
284,572909393f37b31900477fc5,Race_(human_categorization),"In 1978, Sewall Wright suggested that human populations that have long inhabited separated parts of the world should, in general, be considered different subspecies by the usual criterion that most individuals of such populations can be allocated correctly by inspection. Wright argued that it does not require a trained anthropologist to classify an array of Englishmen, West Africans, and Chinese with 100% accuracy by features, skin color, and type of hair despite so much variability within each of these groups that every individual can easily be distinguished from every other. However, it is customary to use the term race rather than subspecies for the major subdivisions of the human species as well as for minor ones.",When did Sewall Wright make his suggestion about human populations?,"{'text': ['1978'], 'answer_start': [3]}"
285,57295c05af94a219006aa31b,Bermuda,"Bermuda has developed a proud Rugby Union community. The Bermuda Rugby Union team won the 2011 Caribbean championships, defeating Guyana in the final. They previously beat The Bahamas and Mexico to take the crown. Rugby 7's is also played, with four rounds scheduled to take place in the 2011–2012 season. The Bermuda 7's team competed in the 2011 Las Vegas 7's, defeating the Mexican team. There are four clubs on the island: (1) Police (2) Mariners (3) Teachers (4) Renegades. There is a men's and women's competition–current league champions are Police (Men) (winning the title for the first time since the 1990s) and Renegades (women's). Games are currently played at Warwick Academy. Bermuda u/19 team won the 2010 Caribbean Championships.",Who are the reigning league champions?,"{'text': ['Police (Men)'], 'answer_start': [549]}"
286,5a276497d1a287001a6d0a54,Immaculate_Conception,"The popularity of this particular representation of The Immaculate Conception spread across the rest of Europe, and has since remained the best known artistic depiction of the concept: in a heavenly realm, moments after her creation, the spirit of Mary (in the form of a young woman) looks up in awe at (or bows her head to) God. The moon is under her feet and a halo of twelve stars surround her head, possibly a reference to ""a woman clothed with the sun"" from Revelation 12:1-2. Additional imagery may include clouds, a golden light, and cherubs. In some paintings the cherubim are holding lilies and roses, flowers often associated with Mary.",What spread across Europe and the Near East?,"{'text': [], 'answer_start': []}"
